trial_num,data_segment,violation,shape,container,obj_width,container_width,obj_height,container_height,rand_violation_choice
4438,validation,False,Torus,mug,0.6,1.5,0.6,1.1,N.A.
4438,validation,True,Torus,mug,0.6,1.5,0.6,1.1,no_protude
4439,validation,False,Cone,mug,0.4,1.1,0.6,0.7,N.A.
4439,validation,True,Cone,mug,0.4,1.1,0.6,0.7,no_contain
4440,validation,False,Inverted_Cone,box,1.0,1.5,0.8,0.7,N.A.
4440,validation,True,Inverted_Cone,box,1.0,1.5,0.8,0.7,no_contain
4441,validation,False,Cone,box,0.6,1.5,1.2,0.9,N.A.
4441,validation,True,Cone,box,0.6,1.5,1.2,0.9,no_protude
4442,validation,False,Cone,mug,1.4,1.5,1.0,1.3,N.A.
4442,validation,True,Cone,mug,1.4,1.5,1.0,1.3,no_protude
4443,validation,False,Torus,mug,1.0,1.3,0.6,0.7,N.A.
4443,validation,True,Torus,mug,1.0,1.3,0.6,0.7,no_contain
4444,validation,False,Cylinder,mug,1.4,1.5,0.6,1.1,N.A.
4444,validation,True,Cylinder,mug,1.4,1.5,0.6,1.1,no_protude
4445,validation,False,Cylinder,box,0.6,1.1,0.8,0.7,N.A.
4445,validation,True,Cylinder,box,0.6,1.1,0.8,0.7,no_protude
4446,validation,False,Sphere,box,0.6,1.5,1.4,0.7,N.A.
4446,validation,True,Sphere,box,0.6,1.5,1.4,0.7,no_protude
4447,validation,False,Torus,mug,0.6,1.5,0.4,0.9,N.A.
4447,validation,True,Torus,mug,0.6,1.5,0.4,0.9,no_protude
4448,validation,False,Inverted_Cone,box,0.4,1.1,0.4,0.5,N.A.
4448,validation,True,Inverted_Cone,box,0.4,1.1,0.4,0.5,no_contain
4449,validation,False,Inverted_Cone,mug,0.6,1.3,0.4,1.3,N.A.
4449,validation,True,Inverted_Cone,mug,0.6,1.3,0.4,1.3,no_contain
4450,validation,False,Sphere,mug,0.4,1.3,0.4,0.9,N.A.
4450,validation,True,Sphere,mug,0.4,1.3,0.4,0.9,no_contain
4451,validation,False,Inverted_Cone,box,0.6,1.3,1.2,1.1,N.A.
4451,validation,True,Inverted_Cone,box,0.6,1.3,1.2,1.1,no_protude
4452,validation,False,Cube,box,0.6,0.7,1.2,0.9,N.A.
4452,validation,True,Cube,box,0.6,0.7,1.2,0.9,no_contain
4453,validation,False,Cylinder,box,0.4,1.1,0.6,0.5,N.A.
4453,validation,True,Cylinder,box,0.4,1.1,0.6,0.5,no_protude
4454,validation,False,Inverted_Cone,box,1.4,1.5,0.4,0.7,N.A.
4454,validation,True,Inverted_Cone,box,1.4,1.5,0.4,0.7,no_protude
4455,validation,False,Cube,box,0.8,1.5,1.4,1.3,N.A.
4455,validation,True,Cube,box,0.8,1.5,1.4,1.3,no_protude
4456,validation,False,Sphere,box,0.8,1.5,0.8,1.1,N.A.
4456,validation,True,Sphere,box,0.8,1.5,0.8,1.1,no_contain
4457,validation,False,Inverted_Cone,mug,1.4,1.5,0.4,1.1,N.A.
4457,validation,True,Inverted_Cone,mug,1.4,1.5,0.4,1.1,no_protude
4458,validation,False,Side_Cylinder,mug,0.4,0.7,1.0,0.5,N.A.
4458,validation,True,Side_Cylinder,mug,0.4,0.7,1.0,0.5,no_protude
4459,validation,False,Cone,mug,0.6,1.1,0.6,0.5,N.A.
4459,validation,True,Cone,mug,0.6,1.1,0.6,0.5,no_protude
4460,validation,False,Torus,box,0.4,0.7,1.4,1.3,N.A.
4460,validation,True,Torus,box,0.4,0.7,1.4,1.3,no_protude
4461,validation,False,Cube,box,0.8,0.9,0.4,1.3,N.A.
4461,validation,True,Cube,box,0.8,0.9,0.4,1.3,no_protude
4462,validation,False,Cube,mug,0.8,1.5,1.4,1.3,N.A.
4462,validation,True,Cube,mug,0.8,1.5,1.4,1.3,no_protude
4463,validation,False,Cylinder,mug,1.0,1.1,1.4,0.9,N.A.
4463,validation,True,Cylinder,mug,1.0,1.1,1.4,0.9,no_contain
4464,validation,False,Cone,mug,0.4,1.1,1.0,1.3,N.A.
4464,validation,True,Cone,mug,0.4,1.1,1.0,1.3,no_protude
4465,validation,False,Cylinder,box,0.6,1.1,1.2,1.3,N.A.
4465,validation,True,Cylinder,box,0.6,1.1,1.2,1.3,no_contain
4466,validation,False,Cylinder,mug,0.6,0.9,1.4,0.9,N.A.
4466,validation,True,Cylinder,mug,0.6,0.9,1.4,0.9,no_contain
4467,validation,False,Cone,mug,0.8,1.3,1.0,1.3,N.A.
4467,validation,True,Cone,mug,0.8,1.3,1.0,1.3,no_protude
4468,validation,False,Torus,mug,0.4,1.3,1.4,0.9,N.A.
4468,validation,True,Torus,mug,0.4,1.3,1.4,0.9,no_protude
4469,validation,False,Cone,box,0.6,1.5,1.0,1.1,N.A.
4469,validation,True,Cone,box,0.6,1.5,1.0,1.1,no_protude
4470,validation,False,Torus,mug,0.8,1.3,1.2,0.5,N.A.
4470,validation,True,Torus,mug,0.8,1.3,1.2,0.5,no_protude
4471,validation,False,Torus,mug,0.4,1.1,1.4,1.1,N.A.
4471,validation,True,Torus,mug,0.4,1.1,1.4,1.1,no_protude
4472,validation,False,Torus,mug,0.8,1.3,1.0,0.7,N.A.
4472,validation,True,Torus,mug,0.8,1.3,1.0,0.7,no_contain
4473,validation,False,Cone,box,1.2,1.3,0.4,1.1,N.A.
4473,validation,True,Cone,box,1.2,1.3,0.4,1.1,no_protude
4474,validation,False,Inverted_Cone,mug,0.6,1.5,1.2,0.9,N.A.
4474,validation,True,Inverted_Cone,mug,0.6,1.5,1.2,0.9,no_contain
4475,validation,False,Sphere,box,0.4,1.5,0.8,0.7,N.A.
4475,validation,True,Sphere,box,0.4,1.5,0.8,0.7,no_protude
4476,validation,False,Inverted_Cone,mug,0.8,1.1,1.4,0.9,N.A.
4476,validation,True,Inverted_Cone,mug,0.8,1.1,1.4,0.9,no_contain
4477,validation,False,Cone,mug,0.6,0.9,0.6,1.3,N.A.
4477,validation,True,Cone,mug,0.6,0.9,0.6,1.3,no_protude
4478,validation,False,Cube,box,0.4,1.3,1.4,0.7,N.A.
4478,validation,True,Cube,box,0.4,1.3,1.4,0.7,no_contain
4479,validation,False,Sphere,mug,0.6,1.3,0.8,0.5,N.A.
4479,validation,True,Sphere,mug,0.6,1.3,0.8,0.5,no_protude
4480,validation,False,Sphere,mug,0.8,1.1,0.6,0.9,N.A.
4480,validation,True,Sphere,mug,0.8,1.1,0.6,0.9,no_contain
4481,validation,False,Cube,mug,0.8,1.5,1.2,1.1,N.A.
4481,validation,True,Cube,mug,0.8,1.5,1.2,1.1,no_protude
4482,validation,False,Sphere,mug,0.4,1.3,0.8,0.5,N.A.
4482,validation,True,Sphere,mug,0.4,1.3,0.8,0.5,no_protude
4483,validation,False,Cylinder,mug,0.6,0.9,1.0,0.5,N.A.
4483,validation,True,Cylinder,mug,0.6,0.9,1.0,0.5,no_protude
4484,validation,False,Cylinder,mug,0.8,1.3,1.2,0.7,N.A.
4484,validation,True,Cylinder,mug,0.8,1.3,1.2,0.7,no_contain
4485,validation,False,Cone,box,1.0,1.5,0.8,0.9,N.A.
4485,validation,True,Cone,box,1.0,1.5,0.8,0.9,no_contain
4486,validation,False,Inverted_Cone,mug,0.4,1.3,0.6,0.9,N.A.
4486,validation,True,Inverted_Cone,mug,0.4,1.3,0.6,0.9,no_protude
4487,validation,False,Torus,box,0.8,1.3,0.4,0.7,N.A.
4487,validation,True,Torus,box,0.8,1.3,0.4,0.7,no_protude
4488,validation,False,Cube,box,0.4,1.3,0.8,0.9,N.A.
4488,validation,True,Cube,box,0.4,1.3,0.8,0.9,no_protude
4489,validation,False,Sphere,box,0.4,0.9,1.4,0.5,N.A.
4489,validation,True,Sphere,box,0.4,0.9,1.4,0.5,no_contain
4490,validation,False,Inverted_Cone,mug,0.6,0.7,1.2,0.7,N.A.
4490,validation,True,Inverted_Cone,mug,0.6,0.7,1.2,0.7,no_protude
4491,validation,False,Cube,box,1.4,1.5,0.6,0.5,N.A.
4491,validation,True,Cube,box,1.4,1.5,0.6,0.5,no_contain
4492,validation,False,Side_Cylinder,box,0.8,1.5,0.6,1.3,N.A.
4492,validation,True,Side_Cylinder,box,0.8,1.5,0.6,1.3,no_protude
4493,validation,False,Cube,box,1.0,1.3,1.0,0.7,N.A.
4493,validation,True,Cube,box,1.0,1.3,1.0,0.7,no_protude
4494,validation,False,Cone,box,0.8,1.3,0.8,1.1,N.A.
4494,validation,True,Cone,box,0.8,1.3,0.8,1.1,no_protude
4495,validation,False,Inverted_Cone,box,0.8,1.5,0.4,0.9,N.A.
4495,validation,True,Inverted_Cone,box,0.8,1.5,0.4,0.9,no_protude
4496,validation,False,Inverted_Cone,mug,0.6,0.9,0.6,1.3,N.A.
4496,validation,True,Inverted_Cone,mug,0.6,0.9,0.6,1.3,no_contain
4497,validation,False,Cone,mug,1.0,1.5,1.0,1.1,N.A.
4497,validation,True,Cone,mug,1.0,1.5,1.0,1.1,no_contain
4498,validation,False,Cylinder,box,0.4,1.3,1.4,1.3,N.A.
4498,validation,True,Cylinder,box,0.4,1.3,1.4,1.3,no_contain
4499,validation,False,Cylinder,mug,1.2,1.3,1.0,0.5,N.A.
4499,validation,True,Cylinder,mug,1.2,1.3,1.0,0.5,no_protude
4500,validation,False,Cone,mug,0.6,1.5,0.8,1.1,N.A.
4500,validation,True,Cone,mug,0.6,1.5,0.8,1.1,no_contain
4501,test,False,Cone,mug,0.4,0.7,0.6,1.1,N.A.
4501,test,True,Cone,mug,0.4,0.7,0.6,1.1,no_protude
4502,test,False,Side_Cylinder,box,0.6,1.5,1.0,0.9,N.A.
4502,test,True,Side_Cylinder,box,0.6,1.5,1.0,0.9,no_protude
4503,test,False,Cylinder,box,0.4,0.9,0.8,0.5,N.A.
4503,test,True,Cylinder,box,0.4,0.9,0.8,0.5,no_contain
4504,test,False,Sphere,box,0.6,0.9,0.8,1.1,N.A.
4504,test,True,Sphere,box,0.6,0.9,0.8,1.1,no_contain
4505,test,False,Cone,box,1.4,1.5,0.6,0.9,N.A.
4505,test,True,Cone,box,1.4,1.5,0.6,0.9,no_contain
4506,test,False,Cube,mug,0.8,1.5,1.2,0.7,N.A.
4506,test,True,Cube,mug,0.8,1.5,1.2,0.7,no_protude
4507,test,False,Cone,mug,0.4,1.5,1.0,1.1,N.A.
4507,test,True,Cone,mug,0.4,1.5,1.0,1.1,no_protude
4508,test,False,Cube,box,0.4,0.7,1.0,1.3,N.A.
4508,test,True,Cube,box,0.4,0.7,1.0,1.3,no_contain
4509,test,False,Side_Cylinder,box,1.0,1.3,1.4,1.1,N.A.
4509,test,True,Side_Cylinder,box,1.0,1.3,1.4,1.1,no_contain
4510,test,False,Cone,mug,0.4,1.5,1.2,0.9,N.A.
4510,test,True,Cone,mug,0.4,1.5,1.2,0.9,no_contain
4511,test,False,Cylinder,box,0.4,1.5,1.0,0.7,N.A.
4511,test,True,Cylinder,box,0.4,1.5,1.0,0.7,no_contain
4512,test,False,Cone,box,0.4,0.7,1.0,0.7,N.A.
4512,test,True,Cone,box,0.4,0.7,1.0,0.7,no_protude
4513,test,False,Cone,mug,0.6,1.3,1.0,0.5,N.A.
4513,test,True,Cone,mug,0.6,1.3,1.0,0.5,no_protude
4514,test,False,Cone,box,0.8,1.3,1.0,0.7,N.A.
4514,test,True,Cone,box,0.8,1.3,1.0,0.7,no_protude
4515,test,False,Inverted_Cone,box,0.8,1.1,1.0,1.3,N.A.
4515,test,True,Inverted_Cone,box,0.8,1.1,1.0,1.3,no_contain
4516,test,False,Sphere,mug,0.6,0.7,1.2,1.3,N.A.
4516,test,True,Sphere,mug,0.6,0.7,1.2,1.3,no_contain
4517,test,False,Inverted_Cone,box,1.4,1.5,0.6,1.1,N.A.
4517,test,True,Inverted_Cone,box,1.4,1.5,0.6,1.1,no_contain
4518,test,False,Inverted_Cone,mug,0.6,0.7,0.6,1.3,N.A.
4518,test,True,Inverted_Cone,mug,0.6,0.7,0.6,1.3,no_contain
4519,test,False,Cone,mug,1.0,1.5,0.8,0.7,N.A.
4519,test,True,Cone,mug,1.0,1.5,0.8,0.7,no_protude
4520,test,False,Cylinder,mug,0.4,1.1,0.8,0.9,N.A.
4520,test,True,Cylinder,mug,0.4,1.1,0.8,0.9,no_protude
4521,test,False,Inverted_Cone,box,0.6,1.1,1.2,0.7,N.A.
4521,test,True,Inverted_Cone,box,0.6,1.1,1.2,0.7,no_contain
4522,test,False,Torus,mug,0.4,1.5,1.4,0.5,N.A.
4522,test,True,Torus,mug,0.4,1.5,1.4,0.5,no_contain
4523,test,False,Cone,mug,0.8,0.9,0.4,0.9,N.A.
4523,test,True,Cone,mug,0.8,0.9,0.4,0.9,no_protude
4524,test,False,Torus,box,1.0,1.3,1.4,1.3,N.A.
4524,test,True,Torus,box,1.0,1.3,1.4,1.3,no_protude
4525,test,False,Side_Cylinder,box,0.6,0.7,1.2,0.7,N.A.
4525,test,True,Side_Cylinder,box,0.6,0.7,1.2,0.7,no_contain
4526,test,False,Cylinder,mug,1.0,1.1,0.6,0.9,N.A.
4526,test,True,Cylinder,mug,1.0,1.1,0.6,0.9,no_contain
4527,test,False,Torus,mug,0.4,0.9,0.8,0.5,N.A.
4527,test,True,Torus,mug,0.4,0.9,0.8,0.5,no_contain
4528,test,False,Sphere,box,1.2,1.5,1.0,0.5,N.A.
4528,test,True,Sphere,box,1.2,1.5,1.0,0.5,no_protude
4529,test,False,Cube,box,0.4,1.3,1.0,1.3,N.A.
4529,test,True,Cube,box,0.4,1.3,1.0,1.3,no_contain
4530,test,False,Side_Cylinder,box,0.4,0.7,0.8,1.3,N.A.
4530,test,True,Side_Cylinder,box,0.4,0.7,0.8,1.3,no_contain
4531,test,False,Torus,mug,0.8,1.3,1.2,0.9,N.A.
4531,test,True,Torus,mug,0.8,1.3,1.2,0.9,no_protude
4532,test,False,Torus,mug,0.6,1.3,1.0,1.3,N.A.
4532,test,True,Torus,mug,0.6,1.3,1.0,1.3,no_protude
4533,test,False,Cube,box,0.4,1.5,1.0,1.3,N.A.
4533,test,True,Cube,box,0.4,1.5,1.0,1.3,no_protude
4534,test,False,Side_Cylinder,box,0.8,1.3,0.4,0.9,N.A.
4534,test,True,Side_Cylinder,box,0.8,1.3,0.4,0.9,no_protude
4535,test,False,Inverted_Cone,box,0.6,1.3,1.0,1.3,N.A.
4535,test,True,Inverted_Cone,box,0.6,1.3,1.0,1.3,no_contain
4536,test,False,Torus,box,0.8,1.1,0.6,1.1,N.A.
4536,test,True,Torus,box,0.8,1.1,0.6,1.1,no_protude
4537,test,False,Inverted_Cone,box,0.8,1.3,0.6,0.9,N.A.
4537,test,True,Inverted_Cone,box,0.8,1.3,0.6,0.9,no_protude
4538,test,False,Cube,box,1.2,1.3,0.8,0.9,N.A.
4538,test,True,Cube,box,1.2,1.3,0.8,0.9,no_protude
4539,test,False,Sphere,mug,0.4,1.3,1.2,0.9,N.A.
4539,test,True,Sphere,mug,0.4,1.3,1.2,0.9,no_contain
4540,test,False,Inverted_Cone,mug,1.0,1.3,0.6,1.3,N.A.
4540,test,True,Inverted_Cone,mug,1.0,1.3,0.6,1.3,no_protude
4541,test,False,Torus,box,0.8,1.3,0.8,1.3,N.A.
4541,test,True,Torus,box,0.8,1.3,0.8,1.3,no_contain
4542,test,False,Sphere,mug,1.0,1.3,1.0,0.9,N.A.
4542,test,True,Sphere,mug,1.0,1.3,1.0,0.9,no_contain
4543,test,False,Sphere,mug,0.6,1.3,0.4,1.1,N.A.
4543,test,True,Sphere,mug,0.6,1.3,0.4,1.1,no_protude
4544,test,False,Torus,box,0.6,1.5,0.4,0.9,N.A.
4544,test,True,Torus,box,0.6,1.5,0.4,0.9,no_contain
4545,test,False,Cone,box,0.4,0.7,1.2,1.1,N.A.
4545,test,True,Cone,box,0.4,0.7,1.2,1.1,no_protude
4546,test,False,Cylinder,mug,0.4,0.9,0.6,0.7,N.A.
4546,test,True,Cylinder,mug,0.4,0.9,0.6,0.7,no_contain
4547,test,False,Cube,box,0.4,1.3,0.4,0.9,N.A.
4547,test,True,Cube,box,0.4,1.3,0.4,0.9,no_contain
4548,test,False,Inverted_Cone,box,1.4,1.5,1.2,0.7,N.A.
4548,test,True,Inverted_Cone,box,1.4,1.5,1.2,0.7,no_contain
4549,test,False,Inverted_Cone,mug,0.6,0.9,1.2,1.3,N.A.
4549,test,True,Inverted_Cone,mug,0.6,0.9,1.2,1.3,no_contain
4550,test,False,Side_Cylinder,box,0.6,0.9,0.4,1.3,N.A.
4550,test,True,Side_Cylinder,box,0.6,0.9,0.4,1.3,no_protude
4551,test,False,Inverted_Cone,box,1.4,1.5,0.4,0.9,N.A.
4551,test,True,Inverted_Cone,box,1.4,1.5,0.4,0.9,no_contain
4552,test,False,Side_Cylinder,box,0.8,1.3,0.6,1.1,N.A.
4552,test,True,Side_Cylinder,box,0.8,1.3,0.6,1.1,no_contain
4553,test,False,Cone,box,0.6,0.9,0.8,1.1,N.A.
4553,test,True,Cone,box,0.6,0.9,0.8,1.1,no_contain
4554,test,False,Torus,mug,0.8,1.1,0.4,0.7,N.A.
4554,test,True,Torus,mug,0.8,1.1,0.4,0.7,no_contain
4555,test,False,Side_Cylinder,mug,0.8,1.1,1.0,0.7,N.A.
4555,test,True,Side_Cylinder,mug,0.8,1.1,1.0,0.7,no_protude
4556,test,False,Torus,mug,0.6,1.1,1.4,1.1,N.A.
4556,test,True,Torus,mug,0.6,1.1,1.4,1.1,no_contain
4557,test,False,Cone,box,0.4,1.1,0.8,0.5,N.A.
4557,test,True,Cone,box,0.4,1.1,0.8,0.5,no_protude
4558,test,False,Inverted_Cone,mug,1.0,1.5,1.2,0.7,N.A.
4558,test,True,Inverted_Cone,mug,1.0,1.5,1.2,0.7,no_protude
4559,test,False,Cylinder,box,0.4,1.5,0.8,1.1,N.A.
4559,test,True,Cylinder,box,0.4,1.5,0.8,1.1,no_protude
4560,test,False,Side_Cylinder,box,0.8,1.1,0.6,0.9,N.A.
4560,test,True,Side_Cylinder,box,0.8,1.1,0.6,0.9,no_contain
4561,test,False,Side_Cylinder,box,1.4,1.5,0.6,1.1,N.A.
4561,test,True,Side_Cylinder,box,1.4,1.5,0.6,1.1,no_protude
4562,test,False,Inverted_Cone,box,0.4,1.5,0.4,0.5,N.A.
4562,test,True,Inverted_Cone,box,0.4,1.5,0.4,0.5,no_contain
4563,test,False,Torus,mug,0.8,1.3,1.4,0.5,N.A.
4563,test,True,Torus,mug,0.8,1.3,1.4,0.5,no_contain
4564,test,False,Torus,box,0.8,1.5,1.2,1.3,N.A.
4564,test,True,Torus,box,0.8,1.5,1.2,1.3,no_protude
4565,test,False,Cylinder,box,0.4,1.3,0.4,1.3,N.A.
4565,test,True,Cylinder,box,0.4,1.3,0.4,1.3,no_protude
4566,test,False,Sphere,mug,0.8,1.3,1.0,1.1,N.A.
4566,test,True,Sphere,mug,0.8,1.3,1.0,1.1,no_contain
4567,test,False,Cylinder,box,0.4,0.9,0.4,0.5,N.A.
4567,test,True,Cylinder,box,0.4,0.9,0.4,0.5,no_protude
4568,test,False,Cube,mug,0.4,1.3,0.4,0.9,N.A.
4568,test,True,Cube,mug,0.4,1.3,0.4,0.9,no_protude
4569,test,False,Cone,box,0.6,1.1,0.6,1.1,N.A.
4569,test,True,Cone,box,0.6,1.1,0.6,1.1,no_protude
4570,test,False,Sphere,box,0.8,1.1,1.0,0.9,N.A.
4570,test,True,Sphere,box,0.8,1.1,1.0,0.9,no_contain
4571,test,False,Torus,box,1.2,1.5,1.0,1.1,N.A.
4571,test,True,Torus,box,1.2,1.5,1.0,1.1,no_contain
4572,test,False,Cylinder,box,1.0,1.3,0.6,0.7,N.A.
4572,test,True,Cylinder,box,1.0,1.3,0.6,0.7,no_protude
4573,test,False,Cone,box,0.6,1.5,0.6,0.7,N.A.
4573,test,True,Cone,box,0.6,1.5,0.6,0.7,no_protude
4574,test,False,Cylinder,mug,0.6,0.7,0.6,1.1,N.A.
4574,test,True,Cylinder,mug,0.6,0.7,0.6,1.1,no_contain
4575,test,False,Cone,mug,0.8,1.3,0.6,0.9,N.A.
4575,test,True,Cone,mug,0.8,1.3,0.6,0.9,no_contain
4576,test,False,Torus,box,0.8,1.3,1.0,0.9,N.A.
4576,test,True,Torus,box,0.8,1.3,1.0,0.9,no_contain
4577,test,False,Cylinder,box,1.2,1.3,1.2,1.1,N.A.
4577,test,True,Cylinder,box,1.2,1.3,1.2,1.1,no_protude
4578,test,False,Cube,box,0.4,0.7,1.2,1.3,N.A.
4578,test,True,Cube,box,0.4,0.7,1.2,1.3,no_contain
4579,test,False,Cone,box,0.8,0.9,0.4,0.5,N.A.
4579,test,True,Cone,box,0.8,0.9,0.4,0.5,no_protude
4580,test,False,Cylinder,mug,0.6,1.5,1.2,1.1,N.A.
4580,test,True,Cylinder,mug,0.6,1.5,1.2,1.1,no_protude
4581,test,False,Sphere,box,0.4,0.9,1.2,1.1,N.A.
4581,test,True,Sphere,box,0.4,0.9,1.2,1.1,no_contain
4582,test,False,Cylinder,box,1.2,1.5,0.8,0.5,N.A.
4582,test,True,Cylinder,box,1.2,1.5,0.8,0.5,no_contain
4583,test,False,Side_Cylinder,mug,1.2,1.5,0.4,1.3,N.A.
4583,test,True,Side_Cylinder,mug,1.2,1.5,0.4,1.3,no_protude
4584,test,False,Sphere,box,0.4,0.9,1.4,1.3,N.A.
4584,test,True,Sphere,box,0.4,0.9,1.4,1.3,no_contain
4585,test,False,Side_Cylinder,mug,1.0,1.1,0.6,1.1,N.A.
4585,test,True,Side_Cylinder,mug,1.0,1.1,0.6,1.1,no_contain
4586,test,False,Sphere,box,0.4,0.9,1.2,0.5,N.A.
4586,test,True,Sphere,box,0.4,0.9,1.2,0.5,no_protude
4587,test,False,Cylinder,mug,0.6,0.7,1.2,1.1,N.A.
4587,test,True,Cylinder,mug,0.6,0.7,1.2,1.1,no_contain
4588,test,False,Cylinder,box,0.4,1.3,0.6,1.3,N.A.
4588,test,True,Cylinder,box,0.4,1.3,0.6,1.3,no_contain
4589,test,False,Sphere,box,1.4,1.5,0.6,0.5,N.A.
4589,test,True,Sphere,box,1.4,1.5,0.6,0.5,no_contain
4590,test,False,Cube,mug,0.4,1.1,1.2,1.1,N.A.
4590,test,True,Cube,mug,0.4,1.1,1.2,1.1,no_contain
4591,test,False,Cone,mug,0.4,1.5,0.6,0.5,N.A.
4591,test,True,Cone,mug,0.4,1.5,0.6,0.5,no_protude
4592,test,False,Sphere,box,1.0,1.5,1.0,0.9,N.A.
4592,test,True,Sphere,box,1.0,1.5,1.0,0.9,no_protude
4593,test,False,Torus,mug,0.8,1.5,1.0,0.5,N.A.
4593,test,True,Torus,mug,0.8,1.5,1.0,0.5,no_contain
4594,test,False,Inverted_Cone,mug,0.8,0.9,0.4,1.1,N.A.
4594,test,True,Inverted_Cone,mug,0.8,0.9,0.4,1.1,no_protude
4595,test,False,Torus,mug,1.0,1.3,0.8,0.9,N.A.
4595,test,True,Torus,mug,1.0,1.3,0.8,0.9,no_contain
4596,test,False,Cube,box,1.0,1.1,1.4,1.3,N.A.
4596,test,True,Cube,box,1.0,1.1,1.4,1.3,no_contain
4597,test,False,Cone,box,0.4,1.5,0.6,0.7,N.A.
4597,test,True,Cone,box,0.4,1.5,0.6,0.7,no_contain
4598,test,False,Cone,mug,0.4,1.1,1.2,1.3,N.A.
4598,test,True,Cone,mug,0.4,1.1,1.2,1.3,no_protude
4599,test,False,Sphere,box,0.4,1.1,1.0,1.1,N.A.
4599,test,True,Sphere,box,0.4,1.1,1.0,1.1,no_protude
4600,test,False,Sphere,box,1.0,1.5,0.6,0.5,N.A.
4600,test,True,Sphere,box,1.0,1.5,0.6,0.5,no_contain
4601,test,False,Side_Cylinder,box,0.6,0.7,0.4,0.7,N.A.
4601,test,True,Side_Cylinder,box,0.6,0.7,0.4,0.7,no_protude
4602,test,False,Side_Cylinder,box,1.4,1.5,0.6,0.9,N.A.
4602,test,True,Side_Cylinder,box,1.4,1.5,0.6,0.9,no_protude
4603,test,False,Torus,mug,1.2,1.5,0.8,1.1,N.A.
4603,test,True,Torus,mug,1.2,1.5,0.8,1.1,no_contain
4604,test,False,Cylinder,box,0.4,0.9,1.4,0.5,N.A.
4604,test,True,Cylinder,box,0.4,0.9,1.4,0.5,no_protude
4605,test,False,Torus,mug,0.6,1.3,0.8,0.5,N.A.
4605,test,True,Torus,mug,0.6,1.3,0.8,0.5,no_contain
4606,test,False,Sphere,mug,0.8,1.3,0.8,0.5,N.A.
4606,test,True,Sphere,mug,0.8,1.3,0.8,0.5,no_contain
4607,test,False,Cylinder,box,0.4,0.9,1.2,1.3,N.A.
4607,test,True,Cylinder,box,0.4,0.9,1.2,1.3,no_protude
4608,test,False,Inverted_Cone,box,1.4,1.5,1.2,0.9,N.A.
4608,test,True,Inverted_Cone,box,1.4,1.5,1.2,0.9,no_protude
4609,test,False,Cylinder,box,0.6,1.1,1.4,0.7,N.A.
4609,test,True,Cylinder,box,0.6,1.1,1.4,0.7,no_contain
4610,test,False,Side_Cylinder,mug,0.6,0.7,0.6,0.7,N.A.
4610,test,True,Side_Cylinder,mug,0.6,0.7,0.6,0.7,no_contain
4611,test,False,Cube,box,0.6,0.9,0.8,1.3,N.A.
4611,test,True,Cube,box,0.6,0.9,0.8,1.3,no_protude
4612,test,False,Cube,mug,1.2,1.5,1.2,0.7,N.A.
4612,test,True,Cube,mug,1.2,1.5,1.2,0.7,no_contain
4613,test,False,Inverted_Cone,box,0.6,1.1,1.4,0.7,N.A.
4613,test,True,Inverted_Cone,box,0.6,1.1,1.4,0.7,no_protude
4614,test,False,Torus,mug,0.4,1.1,1.2,1.1,N.A.
4614,test,True,Torus,mug,0.4,1.1,1.2,1.1,no_protude
4615,test,False,Cone,box,0.4,1.3,0.6,0.5,N.A.
4615,test,True,Cone,box,0.4,1.3,0.6,0.5,no_contain
4616,test,False,Sphere,mug,0.4,1.1,1.2,0.9,N.A.
4616,test,True,Sphere,mug,0.4,1.1,1.2,0.9,no_protude
4617,test,False,Cylinder,box,1.0,1.1,0.4,1.1,N.A.
4617,test,True,Cylinder,box,1.0,1.1,0.4,1.1,no_protude
4618,test,False,Cube,box,1.0,1.1,1.2,1.3,N.A.
4618,test,True,Cube,box,1.0,1.1,1.2,1.3,no_contain
4619,test,False,Cube,mug,0.8,1.5,1.4,0.9,N.A.
4619,test,True,Cube,mug,0.8,1.5,1.4,0.9,no_contain
4620,test,False,Cone,mug,0.6,1.3,0.6,0.9,N.A.
4620,test,True,Cone,mug,0.6,1.3,0.6,0.9,no_contain
4621,test,False,Sphere,box,0.8,0.9,0.8,0.9,N.A.
4621,test,True,Sphere,box,0.8,0.9,0.8,0.9,no_protude
4622,test,False,Inverted_Cone,box,0.4,1.3,0.8,0.9,N.A.
4622,test,True,Inverted_Cone,box,0.4,1.3,0.8,0.9,no_contain
4623,test,False,Side_Cylinder,box,1.0,1.3,1.0,1.1,N.A.
4623,test,True,Side_Cylinder,box,1.0,1.3,1.0,1.1,no_protude
4624,test,False,Sphere,box,0.8,1.5,0.8,0.5,N.A.
4624,test,True,Sphere,box,0.8,1.5,0.8,0.5,no_protude
4625,test,False,Torus,mug,0.4,1.1,0.4,0.9,N.A.
4625,test,True,Torus,mug,0.4,1.1,0.4,0.9,no_contain
4626,test,False,Sphere,box,1.4,1.5,0.4,0.7,N.A.
4626,test,True,Sphere,box,1.4,1.5,0.4,0.7,no_protude
4627,test,False,Cylinder,mug,0.6,0.9,0.6,0.5,N.A.
4627,test,True,Cylinder,mug,0.6,0.9,0.6,0.5,no_contain
4628,test,False,Cube,box,0.4,1.5,1.4,1.3,N.A.
4628,test,True,Cube,box,0.4,1.5,1.4,1.3,no_protude
