trial_num,data_segment,violation,left_shape,right_shape,left_height,right_height,left_speed,right_speed,rand_violation_choice
4112,validation,True,Cube,Sphere,1.25,1.25,2.0,2.0,left
4113,validation,False,Side_Cylinder,Side_Cylinder,0.5,0.5,1.0,2.0,N.A.
4113,validation,True,Side_Cylinder,Side_Cylinder,0.5,0.5,1.0,2.0,N.A.
4114,validation,False,Cone,Cube,1.5,1.25,1.0,1.0,N.A.
4114,validation,True,Cone,Cube,1.5,1.25,1.0,1.0,N.A.
4115,validation,False,Side_Cylinder,Cube,0.5,0.5,1.5,2.5,N.A.
4115,validation,True,Side_Cylinder,Cube,0.5,0.5,1.5,2.5,N.A.
4116,validation,False,Cube,Inverted_Cone,1.5,1.5,1.0,1.5,N.A.
4116,validation,True,Cube,Inverted_Cone,1.5,1.5,1.0,1.5,N.A.
4117,validation,False,Side_Cylinder,Cone,0.75,0.75,2.0,2.5,N.A.
4117,validation,True,Side_Cylinder,Cone,0.75,0.75,2.0,2.5,N.A.
4118,validation,False,Inverted_Cone,Cylinder,1.0,1.0,2.5,1.0,N.A.
4118,validation,True,Inverted_Cone,Cylinder,1.0,1.0,2.5,1.0,N.A.
4119,validation,False,Inverted_Cone,Sphere,0.75,0.75,1.0,1.0,N.A.
4119,validation,True,Inverted_Cone,Sphere,0.75,0.75,1.0,1.0,right
4120,validation,False,Side_Cylinder,Sphere,1.0,1.0,0.5,1.0,N.A.
4120,validation,True,Side_Cylinder,Sphere,1.0,1.0,0.5,1.0,N.A.
4121,validation,False,Sphere,Cylinder,0.75,1.5,2.0,2.0,N.A.
4121,validation,True,Sphere,Cylinder,0.75,1.5,2.0,2.0,N.A.
4122,validation,False,Cube,Side_Cylinder,1.0,0.5,2.5,2.5,N.A.
4122,validation,True,Cube,Side_Cylinder,1.0,0.5,2.5,2.5,N.A.
4123,validation,False,Cone,Cone,1.0,0.5,1.0,1.0,N.A.
4123,validation,True,Cone,Cone,1.0,0.5,1.0,1.0,N.A.
4124,validation,False,Sphere,Inverted_Cone,0.75,1.0,0.5,0.5,N.A.
4124,validation,True,Sphere,Inverted_Cone,0.75,1.0,0.5,0.5,N.A.
4125,validation,False,Sphere,Cube,1.0,1.0,2.5,2.5,N.A.
4125,validation,True,Sphere,Cube,1.0,1.0,2.5,2.5,left
4126,validation,False,Cylinder,Cube,1.0,0.5,2.5,2.5,N.A.
4126,validation,True,Cylinder,Cube,1.0,0.5,2.5,2.5,N.A.
4127,validation,False,Sphere,Cube,1.0,1.25,0.5,0.5,N.A.
4127,validation,True,Sphere,Cube,1.0,1.25,0.5,0.5,N.A.
4128,validation,False,Side_Cylinder,Cylinder,0.5,1.0,2.0,2.0,N.A.
4128,validation,True,Side_Cylinder,Cylinder,0.5,1.0,2.0,2.0,N.A.
4129,validation,False,Sphere,Cone,0.75,1.25,1.0,1.0,N.A.
4129,validation,True,Sphere,Cone,0.75,1.25,1.0,1.0,N.A.
4130,validation,False,Cylinder,Cylinder,1.25,1.5,2.0,2.0,N.A.
4130,validation,True,Cylinder,Cylinder,1.25,1.5,2.0,2.0,N.A.
4131,validation,False,Cube,Side_Cylinder,0.75,0.75,0.5,0.5,N.A.
4131,validation,True,Cube,Side_Cylinder,0.75,0.75,0.5,0.5,left
4132,validation,False,Sphere,Cylinder,0.75,1.0,1.5,1.5,N.A.
4132,validation,True,Sphere,Cylinder,0.75,1.0,1.5,1.5,N.A.
4133,validation,False,Inverted_Cone,Inverted_Cone,0.75,0.75,2.5,1.5,N.A.
4133,validation,True,Inverted_Cone,Inverted_Cone,0.75,0.75,2.5,1.5,N.A.
4134,validation,False,Inverted_Cone,Sphere,1.5,1.5,0.5,1.0,N.A.
4134,validation,True,Inverted_Cone,Sphere,1.5,1.5,0.5,1.0,N.A.
4135,validation,False,Cube,Cylinder,1.0,1.0,0.5,1.5,N.A.
4135,validation,True,Cube,Cylinder,1.0,1.0,0.5,1.5,N.A.
4136,validation,False,Cone,Inverted_Cone,1.5,1.5,1.5,2.0,N.A.
4136,validation,True,Cone,Inverted_Cone,1.5,1.5,1.5,2.0,N.A.
4137,validation,False,Sphere,Cube,1.5,1.5,1.5,0.5,N.A.
4137,validation,True,Sphere,Cube,1.5,1.5,1.5,0.5,N.A.
4138,validation,False,Inverted_Cone,Cylinder,1.5,1.5,1.5,2.0,N.A.
4138,validation,True,Inverted_Cone,Cylinder,1.5,1.5,1.5,2.0,N.A.
4139,validation,False,Cone,Cone,0.75,0.75,0.5,1.0,N.A.
4139,validation,True,Cone,Cone,0.75,0.75,0.5,1.0,N.A.
4140,validation,False,Cube,Cube,1.25,1.5,2.0,2.0,N.A.
4140,validation,True,Cube,Cube,1.25,1.5,2.0,2.0,N.A.
4141,validation,False,Sphere,Cone,1.0,0.75,0.5,0.5,N.A.
4141,validation,True,Sphere,Cone,1.0,0.75,0.5,0.5,N.A.
4142,validation,False,Inverted_Cone,Cone,1.5,1.0,1.5,1.5,N.A.
4142,validation,True,Inverted_Cone,Cone,1.5,1.0,1.5,1.5,N.A.
4143,validation,False,Inverted_Cone,Cube,1.0,1.0,1.0,1.0,N.A.
4143,validation,True,Inverted_Cone,Cube,1.0,1.0,1.0,1.0,left
4144,validation,False,Side_Cylinder,Side_Cylinder,0.75,1.25,0.5,0.5,N.A.
4144,validation,True,Side_Cylinder,Side_Cylinder,0.75,1.25,0.5,0.5,N.A.
4145,validation,False,Sphere,Cube,1.25,1.25,2.5,2.5,N.A.
4145,validation,True,Sphere,Cube,1.25,1.25,2.5,2.5,left
4146,validation,False,Sphere,Cone,1.5,0.75,1.0,1.0,N.A.
4146,validation,True,Sphere,Cone,1.5,0.75,1.0,1.0,N.A.
4147,validation,False,Cone,Cone,0.75,0.75,2.5,2.0,N.A.
4147,validation,True,Cone,Cone,0.75,0.75,2.5,2.0,N.A.
4148,validation,False,Inverted_Cone,Sphere,0.75,0.75,0.5,1.0,N.A.
4148,validation,True,Inverted_Cone,Sphere,0.75,0.75,0.5,1.0,N.A.
4149,validation,False,Sphere,Sphere,0.75,0.75,2.5,0.5,N.A.
4149,validation,True,Sphere,Sphere,0.75,0.75,2.5,0.5,N.A.
4150,validation,False,Inverted_Cone,Cone,1.0,0.75,2.0,2.0,N.A.
4150,validation,True,Inverted_Cone,Cone,1.0,0.75,2.0,2.0,N.A.
4151,validation,False,Cube,Sphere,1.0,1.0,0.5,2.0,N.A.
4151,validation,True,Cube,Sphere,1.0,1.0,0.5,2.0,N.A.
4152,validation,False,Side_Cylinder,Cube,1.5,0.5,2.5,2.5,N.A.
4152,validation,True,Side_Cylinder,Cube,1.5,0.5,2.5,2.5,N.A.
4153,validation,False,Sphere,Side_Cylinder,0.75,0.5,1.5,1.5,N.A.
4153,validation,True,Sphere,Side_Cylinder,0.75,0.5,1.5,1.5,N.A.
4154,validation,False,Cone,Cube,1.25,1.0,1.5,1.5,N.A.
4154,validation,True,Cone,Cube,1.25,1.0,1.5,1.5,N.A.
4155,validation,False,Cylinder,Side_Cylinder,1.5,1.5,2.0,0.5,N.A.
4155,validation,True,Cylinder,Side_Cylinder,1.5,1.5,2.0,0.5,N.A.
4156,validation,False,Cube,Cylinder,1.0,1.0,1.0,1.5,N.A.
4156,validation,True,Cube,Cylinder,1.0,1.0,1.0,1.5,N.A.
4157,validation,False,Cube,Cylinder,1.25,1.25,1.0,1.5,N.A.
4157,validation,True,Cube,Cylinder,1.25,1.25,1.0,1.5,N.A.
4158,validation,False,Cube,Cube,1.5,0.5,1.0,1.0,N.A.
4158,validation,True,Cube,Cube,1.5,0.5,1.0,1.0,N.A.
4159,validation,False,Inverted_Cone,Cone,0.5,1.5,1.5,1.5,N.A.
4159,validation,True,Inverted_Cone,Cone,0.5,1.5,1.5,1.5,N.A.
4160,validation,False,Inverted_Cone,Cube,1.5,0.75,2.5,2.5,N.A.
4160,validation,True,Inverted_Cone,Cube,1.5,0.75,2.5,2.5,N.A.
4161,validation,False,Sphere,Cylinder,1.5,1.5,1.0,1.0,N.A.
4161,validation,True,Sphere,Cylinder,1.5,1.5,1.0,1.0,left
4162,validation,False,Cone,Cube,0.75,0.75,1.0,1.5,N.A.
4162,validation,True,Cone,Cube,0.75,0.75,1.0,1.5,N.A.
4163,validation,False,Cube,Side_Cylinder,1.25,1.25,1.5,2.5,N.A.
4163,validation,True,Cube,Side_Cylinder,1.25,1.25,1.5,2.5,N.A.
4164,validation,False,Side_Cylinder,Inverted_Cone,0.75,0.75,0.5,2.5,N.A.
4164,validation,True,Side_Cylinder,Inverted_Cone,0.75,0.75,0.5,2.5,N.A.
4165,validation,False,Cone,Sphere,0.5,0.5,1.0,1.5,N.A.
4165,validation,True,Cone,Sphere,0.5,0.5,1.0,1.5,N.A.
4166,validation,False,Sphere,Cube,1.25,1.25,1.0,2.0,N.A.
4166,validation,True,Sphere,Cube,1.25,1.25,1.0,2.0,N.A.
4167,validation,False,Cone,Inverted_Cone,1.5,1.5,2.5,0.5,N.A.
4167,validation,True,Cone,Inverted_Cone,1.5,1.5,2.5,0.5,N.A.
4168,validation,False,Inverted_Cone,Side_Cylinder,0.75,1.0,0.5,0.5,N.A.
4168,validation,True,Inverted_Cone,Side_Cylinder,0.75,1.0,0.5,0.5,N.A.
4169,validation,False,Cone,Sphere,0.5,1.0,2.5,2.5,N.A.
4169,validation,True,Cone,Sphere,0.5,1.0,2.5,2.5,N.A.
4170,validation,False,Side_Cylinder,Cylinder,0.75,1.25,0.5,0.5,N.A.
4170,validation,True,Side_Cylinder,Cylinder,0.75,1.25,0.5,0.5,N.A.
4171,validation,False,Sphere,Inverted_Cone,0.75,0.75,0.5,1.0,N.A.
4171,validation,True,Sphere,Inverted_Cone,0.75,0.75,0.5,1.0,N.A.
4172,validation,False,Side_Cylinder,Side_Cylinder,1.25,1.5,1.0,1.0,N.A.
4172,validation,True,Side_Cylinder,Side_Cylinder,1.25,1.5,1.0,1.0,N.A.
4173,validation,False,Side_Cylinder,Cylinder,0.75,0.75,2.0,0.5,N.A.
4173,validation,True,Side_Cylinder,Cylinder,0.75,0.75,2.0,0.5,N.A.
4174,validation,False,Cone,Sphere,0.75,0.5,1.0,1.0,N.A.
4174,validation,True,Cone,Sphere,0.75,0.5,1.0,1.0,N.A.
4175,validation,False,Sphere,Inverted_Cone,0.5,0.5,1.0,2.5,N.A.
4175,validation,True,Sphere,Inverted_Cone,0.5,0.5,1.0,2.5,N.A.
4176,validation,False,Sphere,Cylinder,1.25,1.25,1.0,0.5,N.A.
4176,validation,True,Sphere,Cylinder,1.25,1.25,1.0,0.5,N.A.
4177,validation,False,Sphere,Cube,1.5,1.25,2.5,2.5,N.A.
4177,validation,True,Sphere,Cube,1.5,1.25,2.5,2.5,N.A.
4178,validation,False,Cone,Cone,0.75,1.0,0.5,0.5,N.A.
4178,validation,True,Cone,Cone,0.75,1.0,0.5,0.5,N.A.
4179,validation,False,Sphere,Cube,1.5,1.5,2.0,0.5,N.A.
4179,validation,True,Sphere,Cube,1.5,1.5,2.0,0.5,N.A.
4180,validation,False,Cone,Cube,0.5,1.25,1.5,1.5,N.A.
4180,validation,True,Cone,Cube,0.5,1.25,1.5,1.5,N.A.
4181,validation,False,Cube,Cube,1.0,1.0,2.0,1.5,N.A.
4181,validation,True,Cube,Cube,1.0,1.0,2.0,1.5,N.A.
4182,validation,False,Inverted_Cone,Cylinder,1.25,1.25,2.5,0.5,N.A.
4182,validation,True,Inverted_Cone,Cylinder,1.25,1.25,2.5,0.5,N.A.
4183,validation,False,Inverted_Cone,Inverted_Cone,1.25,0.75,1.5,1.5,N.A.
4183,validation,True,Inverted_Cone,Inverted_Cone,1.25,0.75,1.5,1.5,N.A.
4184,validation,False,Cone,Cube,0.5,0.5,1.5,0.5,N.A.
4184,validation,True,Cone,Cube,0.5,0.5,1.5,0.5,N.A.
4185,validation,False,Cone,Cube,1.25,1.25,2.0,1.0,N.A.
4185,validation,True,Cone,Cube,1.25,1.25,2.0,1.0,N.A.
4186,validation,False,Sphere,Cylinder,0.5,1.25,0.5,0.5,N.A.
4186,validation,True,Sphere,Cylinder,0.5,1.25,0.5,0.5,N.A.
4187,validation,False,Inverted_Cone,Cylinder,0.5,0.5,2.5,1.5,N.A.
4187,validation,True,Inverted_Cone,Cylinder,0.5,0.5,2.5,1.5,N.A.
4188,validation,False,Sphere,Inverted_Cone,1.5,1.5,1.5,1.0,N.A.
4188,validation,True,Sphere,Inverted_Cone,1.5,1.5,1.5,1.0,N.A.
4189,validation,False,Cylinder,Sphere,1.25,0.5,1.5,1.5,N.A.
4189,validation,True,Cylinder,Sphere,1.25,0.5,1.5,1.5,N.A.
4190,validation,False,Cone,Sphere,1.0,1.0,1.0,2.5,N.A.
4190,validation,True,Cone,Sphere,1.0,1.0,1.0,2.5,N.A.
4191,validation,False,Cone,Cylinder,1.25,0.75,0.5,0.5,N.A.
4191,validation,True,Cone,Cylinder,1.25,0.75,0.5,0.5,N.A.
4192,validation,False,Cylinder,Side_Cylinder,0.5,0.5,1.5,2.5,N.A.
4192,validation,True,Cylinder,Side_Cylinder,0.5,0.5,1.5,2.5,N.A.
4193,validation,False,Sphere,Side_Cylinder,0.5,1.25,0.5,0.5,N.A.
4193,validation,True,Sphere,Side_Cylinder,0.5,1.25,0.5,0.5,N.A.
4194,validation,False,Cube,Sphere,0.75,0.75,1.0,1.0,N.A.
4194,validation,True,Cube,Sphere,0.75,0.75,1.0,1.0,left
4195,validation,False,Sphere,Side_Cylinder,1.5,1.0,1.5,1.5,N.A.
4195,validation,True,Sphere,Side_Cylinder,1.5,1.0,1.5,1.5,N.A.
4196,validation,False,Sphere,Inverted_Cone,1.25,1.25,1.0,1.0,N.A.
4196,validation,True,Sphere,Inverted_Cone,1.25,1.25,1.0,1.0,right
4197,validation,False,Cylinder,Sphere,1.5,1.5,2.0,1.5,N.A.
4197,validation,True,Cylinder,Sphere,1.5,1.5,2.0,1.5,N.A.
4198,validation,False,Cube,Sphere,0.75,0.5,0.5,0.5,N.A.
4198,validation,True,Cube,Sphere,0.75,0.5,0.5,0.5,N.A.
4199,validation,False,Sphere,Cone,0.5,0.5,2.0,2.0,N.A.
4199,validation,True,Sphere,Cone,0.5,0.5,2.0,2.0,right
4200,validation,False,Cone,Inverted_Cone,0.75,0.75,0.5,0.5,N.A.
4200,validation,True,Cone,Inverted_Cone,0.75,0.75,0.5,0.5,right
4201,validation,False,Cube,Side_Cylinder,1.25,1.25,2.5,1.0,N.A.
4201,validation,True,Cube,Side_Cylinder,1.25,1.25,2.5,1.0,N.A.
4202,validation,False,Inverted_Cone,Side_Cylinder,1.5,1.5,0.5,2.5,N.A.
4202,validation,True,Inverted_Cone,Side_Cylinder,1.5,1.5,0.5,2.5,N.A.
4203,validation,False,Sphere,Cylinder,0.75,0.75,2.0,0.5,N.A.
4203,validation,True,Sphere,Cylinder,0.75,0.75,2.0,0.5,N.A.
4204,validation,False,Sphere,Cylinder,0.5,0.5,2.5,1.0,N.A.
4204,validation,True,Sphere,Cylinder,0.5,0.5,2.5,1.0,N.A.
4205,validation,False,Cone,Sphere,0.75,1.5,2.5,2.5,N.A.
4205,validation,True,Cone,Sphere,0.75,1.5,2.5,2.5,N.A.
4206,validation,False,Cube,Cylinder,1.5,1.5,2.5,2.0,N.A.
4206,validation,True,Cube,Cylinder,1.5,1.5,2.5,2.0,N.A.
4207,validation,False,Sphere,Cylinder,1.5,1.5,0.5,1.0,N.A.
4207,validation,True,Sphere,Cylinder,1.5,1.5,0.5,1.0,N.A.
4208,validation,False,Sphere,Cylinder,0.5,0.5,1.5,1.0,N.A.
4208,validation,True,Sphere,Cylinder,0.5,0.5,1.5,1.0,N.A.
4209,validation,False,Cylinder,Side_Cylinder,1.25,1.25,0.5,2.5,N.A.
4209,validation,True,Cylinder,Side_Cylinder,1.25,1.25,0.5,2.5,N.A.
4210,validation,False,Cone,Cube,1.5,1.5,0.5,1.5,N.A.
4210,validation,True,Cone,Cube,1.5,1.5,0.5,1.5,N.A.
4211,validation,False,Side_Cylinder,Cylinder,1.25,1.25,1.0,1.0,N.A.
4211,validation,True,Side_Cylinder,Cylinder,1.25,1.25,1.0,1.0,right
4212,validation,False,Cylinder,Cube,1.0,1.0,2.5,2.0,N.A.
4212,validation,True,Cylinder,Cube,1.0,1.0,2.5,2.0,N.A.
4213,validation,False,Inverted_Cone,Cylinder,0.75,1.25,1.5,1.5,N.A.
4213,validation,True,Inverted_Cone,Cylinder,0.75,1.25,1.5,1.5,N.A.
4214,validation,False,Side_Cylinder,Inverted_Cone,1.5,1.5,2.5,2.5,N.A.
4214,validation,True,Side_Cylinder,Inverted_Cone,1.5,1.5,2.5,2.5,left
4215,validation,False,Side_Cylinder,Cube,0.5,1.25,1.0,1.0,N.A.
4215,validation,True,Side_Cylinder,Cube,0.5,1.25,1.0,1.0,N.A.
4216,validation,False,Cone,Cylinder,0.75,1.0,1.5,1.5,N.A.
4216,validation,True,Cone,Cylinder,0.75,1.0,1.5,1.5,N.A.
4217,validation,False,Cylinder,Inverted_Cone,0.75,1.25,2.0,2.0,N.A.
4217,validation,True,Cylinder,Inverted_Cone,0.75,1.25,2.0,2.0,N.A.
4218,validation,False,Inverted_Cone,Cone,1.25,0.5,2.0,2.0,N.A.
4218,validation,True,Inverted_Cone,Cone,1.25,0.5,2.0,2.0,N.A.
4219,validation,False,Cube,Side_Cylinder,0.75,0.75,1.5,2.5,N.A.
4219,validation,True,Cube,Side_Cylinder,0.75,0.75,1.5,2.5,N.A.
4220,validation,False,Sphere,Side_Cylinder,0.5,0.5,0.5,2.5,N.A.
4220,validation,True,Sphere,Side_Cylinder,0.5,0.5,0.5,2.5,N.A.
4221,validation,False,Cone,Inverted_Cone,1.25,1.0,2.0,2.0,N.A.
4221,validation,True,Cone,Inverted_Cone,1.25,1.0,2.0,2.0,N.A.
4222,validation,False,Cylinder,Cube,1.25,1.25,1.5,1.0,N.A.
4222,validation,True,Cylinder,Cube,1.25,1.25,1.5,1.0,N.A.
4223,validation,False,Inverted_Cone,Cylinder,1.0,1.25,1.5,1.5,N.A.
4223,validation,True,Inverted_Cone,Cylinder,1.0,1.25,1.5,1.5,N.A.
4224,validation,False,Cone,Side_Cylinder,0.75,0.5,2.5,2.5,N.A.
4224,validation,True,Cone,Side_Cylinder,0.75,0.5,2.5,2.5,N.A.
4225,validation,False,Side_Cylinder,Cylinder,1.25,1.25,2.5,1.0,N.A.
4225,validation,True,Side_Cylinder,Cylinder,1.25,1.25,2.5,1.0,N.A.
4226,validation,False,Cube,Cube,1.0,1.0,1.5,2.0,N.A.
4226,validation,True,Cube,Cube,1.0,1.0,1.5,2.0,N.A.
4227,validation,False,Cube,Sphere,0.5,0.75,0.5,0.5,N.A.
4227,validation,True,Cube,Sphere,0.5,0.75,0.5,0.5,N.A.
4228,validation,False,Inverted_Cone,Cylinder,1.5,1.5,2.0,2.0,N.A.
4228,validation,True,Inverted_Cone,Cylinder,1.5,1.5,2.0,2.0,right
4229,validation,False,Side_Cylinder,Cylinder,0.75,0.75,2.5,0.5,N.A.
4229,validation,True,Side_Cylinder,Cylinder,0.75,0.75,2.5,0.5,N.A.
4230,validation,False,Cube,Sphere,0.75,1.5,2.0,2.0,N.A.
4230,validation,True,Cube,Sphere,0.75,1.5,2.0,2.0,N.A.
4231,validation,False,Sphere,Sphere,0.75,0.75,1.5,2.0,N.A.
4231,validation,True,Sphere,Sphere,0.75,0.75,1.5,2.0,N.A.
4232,validation,False,Cone,Cylinder,1.25,1.25,0.5,0.5,N.A.
4232,validation,True,Cone,Cylinder,1.25,1.25,0.5,0.5,left
4233,validation,False,Side_Cylinder,Sphere,0.75,0.5,1.5,1.5,N.A.
4233,validation,True,Side_Cylinder,Sphere,0.75,0.5,1.5,1.5,N.A.
4234,validation,False,Side_Cylinder,Side_Cylinder,0.75,1.5,0.5,0.5,N.A.
4234,validation,True,Side_Cylinder,Side_Cylinder,0.75,1.5,0.5,0.5,N.A.
4235,validation,False,Side_Cylinder,Cube,0.75,0.75,2.0,2.0,N.A.
4235,validation,True,Side_Cylinder,Cube,0.75,0.75,2.0,2.0,left
4236,validation,False,Side_Cylinder,Cone,1.0,1.25,1.5,1.5,N.A.
4236,validation,True,Side_Cylinder,Cone,1.0,1.25,1.5,1.5,N.A.
4237,validation,False,Sphere,Cube,0.75,0.5,0.5,0.5,N.A.
4237,validation,True,Sphere,Cube,0.75,0.5,0.5,0.5,N.A.
4238,validation,False,Inverted_Cone,Cylinder,1.25,0.5,2.0,2.0,N.A.
4238,validation,True,Inverted_Cone,Cylinder,1.25,0.5,2.0,2.0,N.A.
4239,validation,False,Inverted_Cone,Side_Cylinder,1.0,0.5,2.5,2.5,N.A.
4239,validation,True,Inverted_Cone,Side_Cylinder,1.0,0.5,2.5,2.5,N.A.
4240,validation,False,Cone,Cube,1.25,1.25,2.5,2.5,N.A.
4240,validation,True,Cone,Cube,1.25,1.25,2.5,2.5,left
4241,validation,False,Side_Cylinder,Cone,1.5,1.5,0.5,2.0,N.A.
4241,validation,True,Side_Cylinder,Cone,1.5,1.5,0.5,2.0,N.A.
4242,validation,False,Sphere,Cube,1.5,1.5,0.5,2.0,N.A.
4242,validation,True,Sphere,Cube,1.5,1.5,0.5,2.0,N.A.
4243,validation,False,Cylinder,Cylinder,0.75,1.5,1.5,1.5,N.A.
4243,validation,True,Cylinder,Cylinder,0.75,1.5,1.5,1.5,N.A.
4244,validation,False,Inverted_Cone,Cube,1.25,1.5,2.0,2.0,N.A.
4244,validation,True,Inverted_Cone,Cube,1.25,1.5,2.0,2.0,N.A.
4245,validation,False,Side_Cylinder,Cone,0.5,0.5,2.0,1.0,N.A.
4245,validation,True,Side_Cylinder,Cone,0.5,0.5,2.0,1.0,N.A.
4246,validation,False,Inverted_Cone,Side_Cylinder,0.5,1.25,2.5,2.5,N.A.
4246,validation,True,Inverted_Cone,Side_Cylinder,0.5,1.25,2.5,2.5,N.A.
4247,validation,False,Inverted_Cone,Sphere,1.0,1.0,2.0,1.5,N.A.
4247,validation,True,Inverted_Cone,Sphere,1.0,1.0,2.0,1.5,N.A.
4248,validation,False,Cylinder,Cube,1.0,1.0,2.5,1.0,N.A.
4248,validation,True,Cylinder,Cube,1.0,1.0,2.5,1.0,N.A.
4249,validation,False,Inverted_Cone,Cone,1.25,1.25,1.5,1.5,N.A.
4249,validation,True,Inverted_Cone,Cone,1.25,1.25,1.5,1.5,right
4250,validation,False,Cone,Sphere,0.5,0.5,0.5,2.0,N.A.
4250,validation,True,Cone,Sphere,0.5,0.5,0.5,2.0,N.A.
4251,validation,False,Sphere,Inverted_Cone,0.75,0.5,1.0,1.0,N.A.
4251,validation,True,Sphere,Inverted_Cone,0.75,0.5,1.0,1.0,N.A.
4252,validation,False,Cylinder,Cylinder,1.0,0.75,0.5,0.5,N.A.
4252,validation,True,Cylinder,Cylinder,1.0,0.75,0.5,0.5,N.A.
4253,validation,False,Cone,Cube,0.5,1.25,2.0,2.0,N.A.
4253,validation,True,Cone,Cube,0.5,1.25,2.0,2.0,N.A.
4254,validation,False,Side_Cylinder,Side_Cylinder,1.5,1.5,0.5,0.5,N.A.
4254,validation,True,Side_Cylinder,Side_Cylinder,1.5,1.5,0.5,0.5,left
4255,validation,False,Side_Cylinder,Side_Cylinder,1.25,1.25,2.5,1.0,N.A.
4255,validation,True,Side_Cylinder,Side_Cylinder,1.25,1.25,2.5,1.0,N.A.
4256,validation,False,Cube,Cylinder,0.75,1.25,2.5,2.5,N.A.
4256,validation,True,Cube,Cylinder,0.75,1.25,2.5,2.5,N.A.
4257,validation,False,Side_Cylinder,Inverted_Cone,1.25,1.0,2.0,2.0,N.A.
4257,validation,True,Side_Cylinder,Inverted_Cone,1.25,1.0,2.0,2.0,N.A.
4258,validation,False,Cone,Side_Cylinder,1.25,1.25,1.5,1.5,N.A.
4258,validation,True,Cone,Side_Cylinder,1.25,1.25,1.5,1.5,right
4259,validation,False,Cube,Side_Cylinder,0.75,0.75,2.5,0.5,N.A.
4259,validation,True,Cube,Side_Cylinder,0.75,0.75,2.5,0.5,N.A.
4260,validation,False,Cube,Cone,0.5,1.0,2.5,2.5,N.A.
4260,validation,True,Cube,Cone,0.5,1.0,2.5,2.5,N.A.
4261,validation,False,Sphere,Cylinder,1.5,1.5,0.5,0.5,N.A.
4261,validation,True,Sphere,Cylinder,1.5,1.5,0.5,0.5,right
4262,validation,False,Cone,Inverted_Cone,0.5,1.25,1.5,1.5,N.A.
4262,validation,True,Cone,Inverted_Cone,0.5,1.25,1.5,1.5,N.A.
4263,validation,False,Inverted_Cone,Sphere,1.0,1.0,1.0,1.5,N.A.
4263,validation,True,Inverted_Cone,Sphere,1.0,1.0,1.0,1.5,N.A.
4264,validation,False,Sphere,Inverted_Cone,1.5,1.5,2.5,2.5,N.A.
4264,validation,True,Sphere,Inverted_Cone,1.5,1.5,2.5,2.5,left
4265,validation,False,Side_Cylinder,Side_Cylinder,0.5,0.5,2.0,0.5,N.A.
4265,validation,True,Side_Cylinder,Side_Cylinder,0.5,0.5,2.0,0.5,N.A.
4266,validation,False,Cone,Cube,0.5,1.5,1.5,1.5,N.A.
4266,validation,True,Cone,Cube,0.5,1.5,1.5,1.5,N.A.
4267,validation,False,Side_Cylinder,Side_Cylinder,1.25,1.25,1.5,0.5,N.A.
4267,validation,True,Side_Cylinder,Side_Cylinder,1.25,1.25,1.5,0.5,N.A.
4268,validation,False,Cube,Cylinder,1.5,1.0,2.5,2.5,N.A.
4268,validation,True,Cube,Cylinder,1.5,1.0,2.5,2.5,N.A.
4269,validation,False,Cube,Side_Cylinder,1.0,0.5,1.5,1.5,N.A.
4269,validation,True,Cube,Side_Cylinder,1.0,0.5,1.5,1.5,N.A.
4270,validation,False,Cube,Inverted_Cone,1.25,1.25,0.5,0.5,N.A.
4270,validation,True,Cube,Inverted_Cone,1.25,1.25,0.5,0.5,right
4271,validation,False,Cube,Cone,1.5,1.5,2.0,2.0,N.A.
4271,validation,True,Cube,Cone,1.5,1.5,2.0,2.0,right
4272,validation,False,Cone,Side_Cylinder,1.5,1.5,1.5,0.5,N.A.
4272,validation,True,Cone,Side_Cylinder,1.5,1.5,1.5,0.5,N.A.
4273,validation,False,Cylinder,Inverted_Cone,1.25,1.25,1.5,1.0,N.A.
4273,validation,True,Cylinder,Inverted_Cone,1.25,1.25,1.5,1.0,N.A.
4274,validation,False,Sphere,Cube,0.75,0.75,1.5,2.0,N.A.
4274,validation,True,Sphere,Cube,0.75,0.75,1.5,2.0,N.A.
4275,validation,False,Cone,Inverted_Cone,1.25,0.5,0.5,0.5,N.A.
4275,validation,True,Cone,Inverted_Cone,1.25,0.5,0.5,0.5,N.A.
4276,validation,False,Side_Cylinder,Cylinder,1.25,1.5,0.5,0.5,N.A.
4276,validation,True,Side_Cylinder,Cylinder,1.25,1.5,0.5,0.5,N.A.
4277,validation,False,Cube,Inverted_Cone,1.5,1.5,2.0,1.0,N.A.
4277,validation,True,Cube,Inverted_Cone,1.5,1.5,2.0,1.0,N.A.
4278,validation,False,Cone,Cylinder,1.5,0.75,2.5,2.5,N.A.
4278,validation,True,Cone,Cylinder,1.5,0.75,2.5,2.5,N.A.
4279,validation,False,Cylinder,Sphere,1.0,0.5,2.5,2.5,N.A.
4279,validation,True,Cylinder,Sphere,1.0,0.5,2.5,2.5,N.A.
4280,validation,False,Inverted_Cone,Sphere,1.5,1.5,0.5,2.0,N.A.
4280,validation,True,Inverted_Cone,Sphere,1.5,1.5,0.5,2.0,N.A.
4281,validation,False,Cone,Side_Cylinder,0.75,0.5,1.0,1.0,N.A.
4281,validation,True,Cone,Side_Cylinder,0.75,0.5,1.0,1.0,N.A.
4282,validation,False,Cone,Sphere,0.5,0.5,2.0,2.0,N.A.
