trial_num,data_segment,violation,shape,obj_width,obj_height,occluder_height
4278,validation,False,Cylinder,0.4,1.4,0.3
4278,validation,True,Cylinder,0.4,1.4,0.3
4279,validation,False,Cube,0.8,1.6,0.5
4279,validation,True,Cube,0.8,1.6,0.5
4280,validation,False,Sphere,1.0,1.3,0.7
4280,validation,True,Sphere,1.0,1.3,0.7
4281,validation,False,Side_Cylinder,0.8,1.6,0.7
4281,validation,True,Side_Cylinder,0.8,1.6,0.7
4282,validation,False,Cube,0.8,0.7,0.3
4282,validation,True,Cube,0.8,0.7,0.3
4283,validation,False,Cylinder,1.3,1.0,0.7
4283,validation,True,Cylinder,1.3,1.0,0.7
4284,validation,False,Inverted_Cone,1.4,1.3,0.9
4284,validation,True,Inverted_Cone,1.4,1.3,0.9
4285,validation,False,Side_Cylinder,0.4,1.2,0.7
4285,validation,True,Side_Cylinder,0.4,1.2,0.7
4286,validation,False,Cylinder,1.1,1.0,0.4
4286,validation,True,Cylinder,1.1,1.0,0.4
4287,validation,False,Side_Cylinder,0.8,0.8,0.4
4287,validation,True,Side_Cylinder,0.8,0.8,0.4
4288,validation,False,Cylinder,0.7,0.6,0.1
4288,validation,True,Cylinder,0.7,0.6,0.1
4289,validation,False,Inverted_Cone,0.8,1.1,0.1
4289,validation,True,Inverted_Cone,0.8,1.1,0.1
4290,validation,False,Sphere,0.6,1.4,0.3
4290,validation,True,Sphere,0.6,1.4,0.3
4291,validation,False,Cube,0.8,1.2,0.3
4291,validation,True,Cube,0.8,1.2,0.3
4292,validation,False,Inverted_Cone,0.9,0.4,0.8
4292,validation,True,Inverted_Cone,0.9,0.4,0.8
4293,validation,False,Inverted_Cone,1.3,1.6,0.8
4293,validation,True,Inverted_Cone,1.3,1.6,0.8
4294,validation,False,Cylinder,0.6,0.6,0.3
4294,validation,True,Cylinder,0.6,0.6,0.3
4295,validation,False,Torus,1.3,1.0,0.5
4295,validation,True,Torus,1.3,1.0,0.5
4296,validation,False,Inverted_Cone,0.6,0.8,0.8
4296,validation,True,Inverted_Cone,0.6,0.8,0.8
4297,validation,False,Side_Cylinder,1.6,1.2,0.7
4297,validation,True,Side_Cylinder,1.6,1.2,0.7
4298,validation,False,Sphere,1.0,1.1,0.2
4298,validation,True,Sphere,1.0,1.1,0.2
4299,validation,False,Inverted_Cone,1.2,0.4,0.3
4299,validation,True,Inverted_Cone,1.2,0.4,0.3
4300,validation,False,Cube,0.5,0.5,0.1
4300,validation,True,Cube,0.5,0.5,0.1
4301,validation,False,Inverted_Cone,0.5,0.8,0.6
4301,validation,True,Inverted_Cone,0.5,0.8,0.6
4302,validation,False,Inverted_Cone,1.1,1.6,0.8
4302,validation,True,Inverted_Cone,1.1,1.6,0.8
4303,validation,False,Sphere,0.4,0.6,0.9
4303,validation,True,Sphere,0.4,0.6,0.9
4304,validation,False,Inverted_Cone,0.6,1.4,0.2
4304,validation,True,Inverted_Cone,0.6,1.4,0.2
4305,validation,False,Inverted_Cone,1.6,0.5,0.1
4305,validation,True,Inverted_Cone,1.6,0.5,0.1
4306,validation,False,Torus,0.8,1.4,0.1
4306,validation,True,Torus,0.8,1.4,0.1
4307,validation,False,Cone,0.4,1.1,0.4
4307,validation,True,Cone,0.4,1.1,0.4
4308,validation,False,Torus,0.4,1.2,0.5
4308,validation,True,Torus,0.4,1.2,0.5
4309,validation,False,Sphere,1.2,0.8,0.6
4309,validation,True,Sphere,1.2,0.8,0.6
4310,validation,False,Side_Cylinder,1.4,1.0,0.7
4310,validation,True,Side_Cylinder,1.4,1.0,0.7
4311,validation,False,Inverted_Cone,0.7,1.2,0.1
4311,validation,True,Inverted_Cone,0.7,1.2,0.1
4312,validation,False,Cube,1.1,1.1,0.1
4312,validation,True,Cube,1.1,1.1,0.1
4313,validation,False,Cube,1.1,1.2,0.4
4313,validation,True,Cube,1.1,1.2,0.4
4314,validation,False,Inverted_Cone,0.4,1.0,0.7
4314,validation,True,Inverted_Cone,0.4,1.0,0.7
4315,validation,False,Side_Cylinder,1.4,1.6,0.9
4315,validation,True,Side_Cylinder,1.4,1.6,0.9
4316,validation,False,Cone,0.5,1.6,0.2
4316,validation,True,Cone,0.5,1.6,0.2
4317,validation,False,Cone,0.5,0.6,0.3
4317,validation,True,Cone,0.5,0.6,0.3
4318,validation,False,Sphere,0.4,1.6,0.6
4318,validation,True,Sphere,0.4,1.6,0.6
4319,validation,False,Inverted_Cone,1.6,0.6,0.2
4319,validation,True,Inverted_Cone,1.6,0.6,0.2
4320,validation,False,Side_Cylinder,1.3,0.8,0.7
4320,validation,True,Side_Cylinder,1.3,0.8,0.7
4321,validation,False,Torus,1.0,1.4,0.5
4321,validation,True,Torus,1.0,1.4,0.5
4322,validation,False,Inverted_Cone,0.6,1.3,0.1
4322,validation,True,Inverted_Cone,0.6,1.3,0.1
4323,validation,False,Cylinder,1.2,0.7,0.3
4323,validation,True,Cylinder,1.2,0.7,0.3
4324,validation,False,Cube,1.3,0.9,0.3
4324,validation,True,Cube,1.3,0.9,0.3
4325,validation,False,Cylinder,1.6,0.9,0.6
4325,validation,True,Cylinder,1.6,0.9,0.6
4326,validation,False,Cylinder,1.6,0.9,0.1
4326,validation,True,Cylinder,1.6,0.9,0.1
4327,validation,False,Cylinder,0.5,0.8,0.3
4327,validation,True,Cylinder,0.5,0.8,0.3
4328,validation,False,Sphere,0.7,1.1,0.4
4328,validation,True,Sphere,0.7,1.1,0.4
4329,validation,False,Inverted_Cone,1.2,0.5,0.4
4329,validation,True,Inverted_Cone,1.2,0.5,0.4
4330,validation,False,Side_Cylinder,0.5,0.9,0.5
4330,validation,True,Side_Cylinder,0.5,0.9,0.5
4331,validation,False,Cylinder,0.6,0.8,0.6
4331,validation,True,Cylinder,0.6,0.8,0.6
4332,validation,False,Inverted_Cone,0.5,0.5,0.2
4332,validation,True,Inverted_Cone,0.5,0.5,0.2
4333,validation,False,Cylinder,1.6,0.7,0.3
4333,validation,True,Cylinder,1.6,0.7,0.3
4334,validation,False,Side_Cylinder,1.0,1.1,0.1
4334,validation,True,Side_Cylinder,1.0,1.1,0.1
4335,validation,False,Torus,1.2,1.1,0.3
4335,validation,True,Torus,1.2,1.1,0.3
4336,validation,False,Cone,0.6,1.6,0.9
4336,validation,True,Cone,0.6,1.6,0.9
4337,validation,False,Side_Cylinder,1.4,1.1,0.4
4337,validation,True,Side_Cylinder,1.4,1.1,0.4
4338,validation,False,Side_Cylinder,0.9,1.1,0.8
4338,validation,True,Side_Cylinder,0.9,1.1,0.8
4339,validation,False,Cone,0.6,0.4,0.3
4339,validation,True,Cone,0.6,0.4,0.3
4340,validation,False,Cylinder,0.7,0.5,0.3
4340,validation,True,Cylinder,0.7,0.5,0.3
4341,validation,False,Cylinder,0.9,0.8,0.3
4341,validation,True,Cylinder,0.9,0.8,0.3
4342,validation,False,Side_Cylinder,0.6,1.6,0.2
4342,validation,True,Side_Cylinder,0.6,1.6,0.2
4343,validation,False,Inverted_Cone,1.0,1.3,0.3
4343,validation,True,Inverted_Cone,1.0,1.3,0.3
4344,validation,False,Cylinder,1.3,1.2,0.4
4344,validation,True,Cylinder,1.3,1.2,0.4
4345,validation,False,Cone,0.6,0.6,0.2
4345,validation,True,Cone,0.6,0.6,0.2
4346,validation,False,Sphere,1.6,0.9,0.5
4346,validation,True,Sphere,1.6,0.9,0.5
4347,validation,False,Side_Cylinder,1.0,1.0,0.1
4347,validation,True,Side_Cylinder,1.0,1.0,0.1
4348,validation,False,Inverted_Cone,1.6,1.3,0.8
4348,validation,True,Inverted_Cone,1.6,1.3,0.8
4349,validation,False,Sphere,1.1,1.6,0.9
4349,validation,True,Sphere,1.1,1.6,0.9
4350,validation,False,Inverted_Cone,1.4,0.5,0.7
4350,validation,True,Inverted_Cone,1.4,0.5,0.7
4351,validation,False,Cylinder,0.7,0.5,0.2
4351,validation,True,Cylinder,0.7,0.5,0.2
4352,validation,False,Cube,1.4,1.0,0.8
4352,validation,True,Cube,1.4,1.0,0.8
4353,validation,False,Side_Cylinder,0.4,1.3,0.2
4353,validation,True,Side_Cylinder,0.4,1.3,0.2
4354,validation,False,Side_Cylinder,1.6,1.3,0.9
4354,validation,True,Side_Cylinder,1.6,1.3,0.9
4355,validation,False,Cone,0.8,0.5,0.4
4355,validation,True,Cone,0.8,0.5,0.4
4356,validation,False,Cylinder,0.6,1.4,0.5
4356,validation,True,Cylinder,0.6,1.4,0.5
4357,validation,False,Cone,1.2,0.7,0.9
4357,validation,True,Cone,1.2,0.7,0.9
4358,validation,False,Cube,1.2,1.6,0.8
4358,validation,True,Cube,1.2,1.6,0.8
4359,validation,False,Cone,0.9,0.6,0.2
4359,validation,True,Cone,0.9,0.6,0.2
4360,validation,False,Cube,1.0,0.8,0.5
4360,validation,True,Cube,1.0,0.8,0.5
4361,validation,False,Sphere,1.6,1.6,0.5
4361,validation,True,Sphere,1.6,1.6,0.5
4362,validation,False,Cube,1.3,0.8,0.3
4362,validation,True,Cube,1.3,0.8,0.3
4363,validation,False,Side_Cylinder,1.0,1.6,0.3
4363,validation,True,Side_Cylinder,1.0,1.6,0.3
4364,validation,False,Side_Cylinder,1.4,1.1,0.3
4364,validation,True,Side_Cylinder,1.4,1.1,0.3
4365,validation,False,Torus,0.4,0.8,0.8
4365,validation,True,Torus,0.4,0.8,0.8
4366,validation,False,Cone,0.6,0.8,0.2
4366,validation,True,Cone,0.6,0.8,0.2
4367,validation,False,Torus,1.0,1.6,0.2
4367,validation,True,Torus,1.0,1.6,0.2
4368,validation,False,Side_Cylinder,0.9,1.4,0.8
4368,validation,True,Side_Cylinder,0.9,1.4,0.8
4369,validation,False,Inverted_Cone,1.6,1.6,0.4
4369,validation,True,Inverted_Cone,1.6,1.6,0.4
4370,validation,False,Cylinder,0.7,0.5,0.5
4370,validation,True,Cylinder,0.7,0.5,0.5
4371,validation,False,Side_Cylinder,1.4,0.8,0.3
4371,validation,True,Side_Cylinder,1.4,0.8,0.3
4372,validation,False,Cylinder,0.7,0.6,0.9
4372,validation,True,Cylinder,0.7,0.6,0.9
4373,validation,False,Inverted_Cone,1.6,0.4,0.5
4373,validation,True,Inverted_Cone,1.6,0.4,0.5
4374,validation,False,Side_Cylinder,0.5,0.6,0.9
4374,validation,True,Side_Cylinder,0.5,0.6,0.9
4375,validation,False,Cube,1.3,0.4,0.8
4375,validation,True,Cube,1.3,0.4,0.8
4376,validation,False,Cylinder,1.1,0.8,0.2
4376,validation,True,Cylinder,1.1,0.8,0.2
4377,validation,False,Side_Cylinder,0.8,1.4,0.7
4377,validation,True,Side_Cylinder,0.8,1.4,0.7
4378,validation,False,Sphere,0.7,1.4,0.9
4378,validation,True,Sphere,0.7,1.4,0.9
4379,validation,False,Sphere,0.8,1.6,0.1
4379,validation,True,Sphere,0.8,1.6,0.1
4380,validation,False,Cube,0.9,1.2,0.6
4380,validation,True,Cube,0.9,1.2,0.6
4381,validation,False,Sphere,1.4,1.0,0.8
4381,validation,True,Sphere,1.4,1.0,0.8
4382,validation,False,Inverted_Cone,1.4,1.1,0.8
4382,validation,True,Inverted_Cone,1.4,1.1,0.8
4383,validation,False,Torus,1.2,0.8,0.1
4383,validation,True,Torus,1.2,0.8,0.1
4384,validation,False,Cube,0.4,0.9,0.8
4384,validation,True,Cube,0.4,0.9,0.8
4385,validation,False,Side_Cylinder,0.7,1.3,0.7
4385,validation,True,Side_Cylinder,0.7,1.3,0.7
4386,validation,False,Side_Cylinder,1.6,1.1,0.9
4386,validation,True,Side_Cylinder,1.6,1.1,0.9
4387,validation,False,Cone,0.7,0.7,0.3
4387,validation,True,Cone,0.7,0.7,0.3
4388,validation,False,Inverted_Cone,0.6,1.6,0.5
4388,validation,True,Inverted_Cone,0.6,1.6,0.5
4389,validation,False,Cylinder,1.2,1.4,0.2
4389,validation,True,Cylinder,1.2,1.4,0.2
4390,validation,False,Cone,1.0,0.9,0.1
4390,validation,True,Cone,1.0,0.9,0.1
4391,validation,False,Sphere,0.6,0.8,0.8
4391,validation,True,Sphere,0.6,0.8,0.8
4392,validation,False,Inverted_Cone,0.7,0.5,0.4
4392,validation,True,Inverted_Cone,0.7,0.5,0.4
4393,validation,False,Torus,0.8,1.0,0.8
4393,validation,True,Torus,0.8,1.0,0.8
4394,validation,False,Cylinder,1.0,1.3,0.7
4394,validation,True,Cylinder,1.0,1.3,0.7
4395,validation,False,Torus,1.6,1.4,0.6
4395,validation,True,Torus,1.6,1.4,0.6
4396,validation,False,Cube,0.5,1.4,0.6
4396,validation,True,Cube,0.5,1.4,0.6
4397,validation,False,Cube,1.3,0.6,0.7
4397,validation,True,Cube,1.3,0.6,0.7
4398,validation,False,Sphere,1.3,1.6,0.7
4398,validation,True,Sphere,1.3,1.6,0.7
4399,validation,False,Inverted_Cone,0.9,0.7,0.6
4399,validation,True,Inverted_Cone,0.9,0.7,0.6
4400,validation,False,Cube,0.5,1.3,0.9
4400,validation,True,Cube,0.5,1.3,0.9
4401,validation,False,Cube,1.4,0.7,0.3
4401,validation,True,Cube,1.4,0.7,0.3
4402,validation,False,Side_Cylinder,0.7,1.1,0.4
4402,validation,True,Side_Cylinder,0.7,1.1,0.4
4403,validation,False,Cone,0.5,1.6,0.7
4403,validation,True,Cone,0.5,1.6,0.7
4404,validation,False,Cone,1.0,0.8,0.3
4404,validation,True,Cone,1.0,0.8,0.3
4405,validation,False,Torus,1.4,1.1,0.7
4405,validation,True,Torus,1.4,1.1,0.7
4406,validation,False,Sphere,1.6,0.9,0.1
4406,validation,True,Sphere,1.6,0.9,0.1
4407,validation,False,Cone,0.9,1.1,0.4
4407,validation,True,Cone,0.9,1.1,0.4
4408,validation,False,Cone,1.4,0.4,0.8
4408,validation,True,Cone,1.4,0.4,0.8
4409,validation,False,Inverted_Cone,1.3,1.1,0.5
4409,validation,True,Inverted_Cone,1.3,1.1,0.5
4410,validation,False,Torus,1.6,1.1,0.5
4410,validation,True,Torus,1.6,1.1,0.5
4411,validation,False,Cylinder,0.6,1.0,0.1
4411,validation,True,Cylinder,0.6,1.0,0.1
4412,validation,False,Cylinder,0.5,0.7,0.1
4412,validation,True,Cylinder,0.5,0.7,0.1
4413,validation,False,Cone,0.4,1.0,0.5
4413,validation,True,Cone,0.4,1.0,0.5
4414,validation,False,Cube,0.9,0.4,0.9
4414,validation,True,Cube,0.9,0.4,0.9
4415,validation,False,Cylinder,1.1,0.4,0.3
4415,validation,True,Cylinder,1.1,0.4,0.3
4416,validation,False,Cube,0.5,1.6,0.6
4416,validation,True,Cube,0.5,1.6,0.6
4417,validation,False,Side_Cylinder,0.6,1.3,0.6
4417,validation,True,Side_Cylinder,0.6,1.3,0.6
4418,validation,False,Cylinder,1.2,1.0,0.7
4418,validation,True,Cylinder,1.2,1.0,0.7
4419,validation,False,Inverted_Cone,1.4,1.2,0.2
4419,validation,True,Inverted_Cone,1.4,1.2,0.2
4420,validation,False,Cube,1.0,0.4,0.3
4420,validation,True,Cube,1.0,0.4,0.3
4421,validation,False,Side_Cylinder,0.9,1.0,0.1
4421,validation,True,Side_Cylinder,0.9,1.0,0.1
4422,validation,False,Cube,0.5,1.0,0.1
4422,validation,True,Cube,0.5,1.0,0.1
4423,validation,False,Cone,0.8,1.4,0.2
4423,validation,True,Cone,0.8,1.4,0.2
4424,validation,False,Side_Cylinder,1.3,1.2,0.3
4424,validation,True,Side_Cylinder,1.3,1.2,0.3
4425,validation,False,Torus,0.7,0.9,0.6
4425,validation,True,Torus,0.7,0.9,0.6
4426,validation,False,Sphere,1.1,1.0,0.2
4426,validation,True,Sphere,1.1,1.0,0.2
4427,validation,False,Torus,0.5,0.4,0.2
4427,validation,True,Torus,0.5,0.4,0.2
4428,validation,False,Sphere,1.4,1.0,0.9
4428,validation,True,Sphere,1.4,1.0,0.9
4429,validation,False,Inverted_Cone,0.6,1.6,0.4
4429,validation,True,Inverted_Cone,0.6,1.6,0.4
4430,validation,False,Side_Cylinder,0.7,0.9,0.2
4430,validation,True,Side_Cylinder,0.7,0.9,0.2
4431,validation,False,Inverted_Cone,1.0,0.7,0.6
4431,validation,True,Inverted_Cone,1.0,0.7,0.6
4432,validation,False,Cylinder,1.6,0.4,0.6
4432,validation,True,Cylinder,1.6,0.4,0.6
4433,validation,False,Inverted_Cone,0.4,0.4,0.4
4433,validation,True,Inverted_Cone,0.4,0.4,0.4
4434,validation,False,Side_Cylinder,0.4,0.8,0.7
4434,validation,True,Side_Cylinder,0.4,0.8,0.7
4435,validation,False,Sphere,0.7,0.9,0.9
4435,validation,True,Sphere,0.7,0.9,0.9
4436,validation,False,Cone,1.2,1.0,0.1
4436,validation,True,Cone,1.2,1.0,0.1
4437,validation,False,Inverted_Cone,1.6,1.4,0.2
4437,validation,True,Inverted_Cone,1.6,1.4,0.2
4438,validation,False,Cube,0.5,1.4,0.5
4438,validation,True,Cube,0.5,1.4,0.5
4439,validation,False,Cube,0.9,0.7,0.5
4439,validation,True,Cube,0.9,0.7,0.5
4440,validation,False,Side_Cylinder,1.3,0.8,0.5
4440,validation,True,Side_Cylinder,1.3,0.8,0.5
4441,validation,False,Cone,0.4,0.5,0.8
4441,validation,True,Cone,0.4,0.5,0.8
4442,validation,False,Cylinder,0.4,1.6,0.6
4442,validation,True,Cylinder,0.4,1.6,0.6
4443,validation,False,Cube,0.4,0.9,0.7
4443,validation,True,Cube,0.4,0.9,0.7
4444,validation,False,Torus,1.4,1.4,0.5
4444,validation,True,Torus,1.4,1.4,0.5
4445,validation,False,Sphere,1.4,1.6,0.4
4445,validation,True,Sphere,1.4,1.6,0.4
4446,validation,False,Cone,1.3,1.0,0.1
4446,validation,True,Cone,1.3,1.0,0.1
4447,validation,False,Sphere,1.3,0.8,0.2
4447,validation,True,Sphere,1.3,0.8,0.2
4448,validation,False,Cylinder,1.2,1.6,0.5
4448,validation,True,Cylinder,1.2,1.6,0.5
4449,validation,False,Cylinder,1.4,0.4,0.3
4449,validation,True,Cylinder,1.4,0.4,0.3
4450,validation,False,Cylinder,1.2,1.3,0.3
4450,validation,True,Cylinder,1.2,1.3,0.3
4451,validation,False,Torus,1.0,1.0,0.8
4451,validation,True,Torus,1.0,1.0,0.8
4452,validation,False,Cube,1.6,1.1,0.2
4452,validation,True,Cube,1.6,1.1,0.2
4453,validation,False,Inverted_Cone,0.9,1.6,0.9
4453,validation,True,Inverted_Cone,0.9,1.6,0.9
4454,validation,False,Side_Cylinder,0.8,1.0,0.2
4454,validation,True,Side_Cylinder,0.8,1.0,0.2
4455,validation,False,Inverted_Cone,0.9,1.3,0.7
4455,validation,True,Inverted_Cone,0.9,1.3,0.7
4456,validation,False,Cube,1.0,0.5,0.7
4456,validation,True,Cube,1.0,0.5,0.7
4457,validation,False,Inverted_Cone,1.2,1.2,0.6
4457,validation,True,Inverted_Cone,1.2,1.2,0.6
4458,validation,False,Cube,0.4,1.6,0.9
4458,validation,True,Cube,0.4,1.6,0.9
4459,validation,False,Torus,0.4,1.2,0.1
4459,validation,True,Torus,0.4,1.2,0.1
4460,validation,False,Cube,0.7,0.9,0.2
4460,validation,True,Cube,0.7,0.9,0.2
4461,validation,False,Sphere,1.4,1.1,0.3
4461,validation,True,Sphere,1.4,1.1,0.3
4462,validation,False,Cylinder,0.6,0.5,0.9
4462,validation,True,Cylinder,0.6,0.5,0.9
4463,validation,False,Torus,0.4,0.4,0.5
4463,validation,True,Torus,0.4,0.4,0.5
4464,validation,False,Side_Cylinder,0.4,0.6,0.5
4464,validation,True,Side_Cylinder,0.4,0.6,0.5
4465,validation,False,Cube,0.4,1.1,0.1
4465,validation,True,Cube,0.4,1.1,0.1
4466,validation,False,Cone,1.3,0.6,0.9
4466,validation,True,Cone,1.3,0.6,0.9
4467,validation,False,Torus,0.4,1.4,0.4
4467,validation,True,Torus,0.4,1.4,0.4
4468,validation,False,Torus,1.6,0.7,0.2
4468,validation,True,Torus,1.6,0.7,0.2
4469,validation,False,Inverted_Cone,0.4,1.6,0.9
4469,validation,True,Inverted_Cone,0.4,1.6,0.9
4470,validation,False,Sphere,1.0,1.4,0.8
4470,validation,True,Sphere,1.0,1.4,0.8
4471,validation,False,Sphere,0.4,1.4,0.5
4471,validation,True,Sphere,0.4,1.4,0.5
4472,validation,False,Sphere,1.1,0.5,0.8
4472,validation,True,Sphere,1.1,0.5,0.8
4473,validation,False,Torus,1.3,1.1,0.6
4473,validation,True,Torus,1.3,1.1,0.6
4474,validation,False,Sphere,1.4,0.6,0.9
4474,validation,True,Sphere,1.4,0.6,0.9
4475,validation,False,Torus,0.6,1.6,0.7
4475,validation,True,Torus,0.6,1.6,0.7
4476,validation,False,Cone,1.6,1.3,0.4
4476,validation,True,Cone,1.6,1.3,0.4
4477,validation,False,Side_Cylinder,1.4,1.2,0.8
4477,validation,True,Side_Cylinder,1.4,1.2,0.8
4478,validation,False,Cone,1.2,1.6,0.6
4478,validation,True,Cone,1.2,1.6,0.6
4479,validation,False,Cone,0.7,1.2,0.9
4479,validation,True,Cone,0.7,1.2,0.9
4480,validation,False,Cone,1.0,0.4,0.5
4480,validation,True,Cone,1.0,0.4,0.5
4481,validation,False,Cube,0.6,1.4,0.6
4481,validation,True,Cube,0.6,1.4,0.6
4482,validation,False,Sphere,1.6,1.4,0.7
4482,validation,True,Sphere,1.6,1.4,0.7
4483,validation,False,Torus,0.9,0.6,0.5
4483,validation,True,Torus,0.9,0.6,0.5
4484,validation,False,Inverted_Cone,1.0,1.1,0.8
4484,validation,True,Inverted_Cone,1.0,1.1,0.8
4485,validation,False,Cylinder,0.5,1.3,0.9
4485,validation,True,Cylinder,0.5,1.3,0.9
4486,validation,False,Cube,1.1,1.6,0.8
4486,validation,True,Cube,1.1,1.6,0.8
4487,validation,False,Inverted_Cone,1.6,0.5,0.6
4487,validation,True,Inverted_Cone,1.6,0.5,0.6
4488,validation,False,Sphere,1.6,0.9,0.7
4488,validation,True,Sphere,1.6,0.9,0.7
4489,validation,False,Cube,0.8,1.0,0.4
4489,validation,True,Cube,0.8,1.0,0.4
4490,validation,False,Cylinder,0.7,0.8,0.2
4490,validation,True,Cylinder,0.7,0.8,0.2
4491,validation,False,Inverted_Cone,0.7,0.6,0.9
4491,validation,True,Inverted_Cone,0.7,0.6,0.9
4492,validation,False,Side_Cylinder,1.4,0.9,0.3
4492,validation,True,Side_Cylinder,1.4,0.9,0.3
4493,validation,False,Inverted_Cone,1.2,0.9,0.2
4493,validation,True,Inverted_Cone,1.2,0.9,0.2
4494,validation,False,Inverted_Cone,1.1,1.2,0.9
4494,validation,True,Inverted_Cone,1.1,1.2,0.9
4495,validation,False,Sphere,1.1,0.5,0.9
4495,validation,True,Sphere,1.1,0.5,0.9
4496,validation,False,Cylinder,1.1,0.6,0.4
4496,validation,True,Cylinder,1.1,0.6,0.4
4497,validation,False,Side_Cylinder,1.0,0.6,0.1
4497,validation,True,Side_Cylinder,1.0,0.6,0.1
4498,validation,False,Cylinder,0.8,1.1,0.9
4498,validation,True,Cylinder,0.8,1.1,0.9
4499,validation,False,Torus,0.8,0.5,0.2
4499,validation,True,Torus,0.8,0.5,0.2
4500,validation,False,Side_Cylinder,0.4,0.4,0.5
4500,validation,True,Side_Cylinder,0.4,0.4,0.5
4501,test,False,Torus,0.5,0.6,0.3
4501,test,True,Torus,0.5,0.6,0.3
4502,test,False,Inverted_Cone,0.4,0.8,0.5
4502,test,True,Inverted_Cone,0.4,0.8,0.5
4503,test,False,Cube,0.8,0.6,0.2
4503,test,True,Cube,0.8,0.6,0.2
4504,test,False,Torus,0.7,1.3,0.2
4504,test,True,Torus,0.7,1.3,0.2
4505,test,False,Torus,0.7,0.8,0.8
4505,test,True,Torus,0.7,0.8,0.8
4506,test,False,Cone,1.6,0.4,0.1
4506,test,True,Cone,1.6,0.4,0.1
4507,test,False,Sphere,0.6,0.8,0.2
4507,test,True,Sphere,0.6,0.8,0.2
4508,test,False,Cube,1.3,1.0,0.9
4508,test,True,Cube,1.3,1.0,0.9
4509,test,False,Side_Cylinder,0.6,0.6,0.4
4509,test,True,Side_Cylinder,0.6,0.6,0.4
4510,test,False,Torus,1.2,1.6,0.9
4510,test,True,Torus,1.2,1.6,0.9
4511,test,False,Cylinder,1.3,1.4,0.4
4511,test,True,Cylinder,1.3,1.4,0.4
4512,test,False,Cone,1.1,1.2,0.2
4512,test,True,Cone,1.1,1.2,0.2
4513,test,False,Cone,0.9,0.4,0.4
4513,test,True,Cone,0.9,0.4,0.4
4514,test,False,Inverted_Cone,1.2,1.1,0.9
4514,test,True,Inverted_Cone,1.2,1.1,0.9
4515,test,False,Inverted_Cone,0.6,0.5,0.4
4515,test,True,Inverted_Cone,0.6,0.5,0.4
4516,test,False,Cylinder,0.6,1.1,0.7
4516,test,True,Cylinder,0.6,1.1,0.7
4517,test,False,Inverted_Cone,1.2,1.3,0.4
4517,test,True,Inverted_Cone,1.2,1.3,0.4
4518,test,False,Cube,1.1,0.6,0.4
4518,test,True,Cube,1.1,0.6,0.4
4519,test,False,Side_Cylinder,1.1,1.0,0.8
4519,test,True,Side_Cylinder,1.1,1.0,0.8
4520,test,False,Torus,0.7,0.4,0.2
4520,test,True,Torus,0.7,0.4,0.2
4521,test,False,Cone,0.7,1.3,0.1
4521,test,True,Cone,0.7,1.3,0.1
4522,test,False,Torus,0.7,1.1,0.7
4522,test,True,Torus,0.7,1.1,0.7
4523,test,False,Cone,0.9,1.6,0.1
4523,test,True,Cone,0.9,1.6,0.1
4524,test,False,Torus,1.3,1.2,0.5
4524,test,True,Torus,1.3,1.2,0.5
4525,test,False,Cube,0.5,0.9,0.8
4525,test,True,Cube,0.5,0.9,0.8
4526,test,False,Torus,0.9,1.0,0.7
4526,test,True,Torus,0.9,1.0,0.7
4527,test,False,Cube,0.9,1.3,0.5
4527,test,True,Cube,0.9,1.3,0.5
4528,test,False,Sphere,0.8,0.8,0.4
4528,test,True,Sphere,0.8,0.8,0.4
4529,test,False,Sphere,0.5,0.4,0.5
4529,test,True,Sphere,0.5,0.4,0.5
4530,test,False,Cylinder,0.4,0.7,0.1
4530,test,True,Cylinder,0.4,0.7,0.1
4531,test,False,Inverted_Cone,1.4,1.2,0.6
4531,test,True,Inverted_Cone,1.4,1.2,0.6
4532,test,False,Cylinder,0.9,0.9,0.5
4532,test,True,Cylinder,0.9,0.9,0.5
4533,test,False,Torus,0.8,1.3,0.2
4533,test,True,Torus,0.8,1.3,0.2
4534,test,False,Cylinder,0.9,1.0,0.5
4534,test,True,Cylinder,0.9,1.0,0.5
4535,test,False,Sphere,0.7,0.4,0.2
4535,test,True,Sphere,0.7,0.4,0.2
4536,test,False,Cylinder,0.8,1.1,0.5
4536,test,True,Cylinder,0.8,1.1,0.5
4537,test,False,Inverted_Cone,1.6,0.9,0.9
4537,test,True,Inverted_Cone,1.6,0.9,0.9
4538,test,False,Torus,0.8,0.7,0.4
4538,test,True,Torus,0.8,0.7,0.4
4539,test,False,Side_Cylinder,0.7,1.2,0.3
4539,test,True,Side_Cylinder,0.7,1.2,0.3
4540,test,False,Side_Cylinder,0.6,0.6,0.5
4540,test,True,Side_Cylinder,0.6,0.6,0.5
4541,test,False,Torus,1.0,1.2,0.7
4541,test,True,Torus,1.0,1.2,0.7
4542,test,False,Side_Cylinder,1.4,0.7,0.5
4542,test,True,Side_Cylinder,1.4,0.7,0.5
4543,test,False,Torus,0.8,0.8,0.8
4543,test,True,Torus,0.8,0.8,0.8
4544,test,False,Side_Cylinder,1.6,0.5,0.8
4544,test,True,Side_Cylinder,1.6,0.5,0.8
4545,test,False,Cylinder,1.2,1.3,0.1
4545,test,True,Cylinder,1.2,1.3,0.1
4546,test,False,Torus,0.4,0.6,0.8
4546,test,True,Torus,0.4,0.6,0.8
4547,test,False,Cone,0.5,1.1,0.6
